Cell,Class,Average volume
sample_outside,Class A,0.25564835910805533
sample_outside,Class A,1.4732887578172098
sample_outside,Class A,0.9821720769955912
sample_outside,Class A,0.27186197337431206
sample_outside,Class A,0.6503280296230749
sample_outside,Class B,0.6915441972102869
sample_outside,Class A,0.351268205070964
sample_outside,Class A,0.7282042382632508
sample_outside,Class B,1.192760560261693
sample_outside,Class A,0.48828195341289304
sample_outside,Class B,0.6762891097442169
sample_outside,Class C,1.412815181949005
sample_outside,Class A,1.6562920894566924
sample_outside,Class A,0.4899510637472343
sample_outside,Class A,0.6747111763392206
sample_outside,Class A,1.0129440617950067
sample_outside,Class B,0.9166534385070778
sample_outside,Class A,2.046048133789251
sample_outside,Class B,1.9782839331310242
sample_outside,Class A,0.6961211931193247
sample_outside,Class B,0.48601726926070576
sample_outside,Class A,2.0312972693073172
sample_outside,Class B,0.5376694890317218
sample_outside,Class C,1.2879481420386583
sample_outside,Class D,2.391900062561035
sample_outside,Class A,0.25253492928535115
sample_outside,Class A,0.5378696262491793
sample_outside,Class A;Class B,0.14204299449920654
sample_outside,Class A,1.5250989621424156
sample_outside,Class B,0.5211269545114853
sample_outside,Class C,0.32873784778639675
sample_outside,Class A,0.12968067013162332
sample_outside,Class B,0.3077728000509257
sample_outside,Class A,0.8587938149896811
sample_outside,Class A,0.44661347609598284
sample_outside,Class A,0.49367479047006263
sample_outside,Class A,0.346296329095693
sample_outside,Class A,0.49835875890755527
sample_outside,Class A,0.15503265700909172
