Cell,Class,Average volume
sample_outside,Class A,0.30185321745637633
sample_outside,Class A,0.22245457501849158
sample_outside,Class B,0.1068471717515162
sample_outside,Class C,0.32428921381121173
sample_outside,Class D,0.37109538599848746
sample_outside,Class A,0.26382754694002314
sample_outside,Class B,0.3372159335330746
sample_outside,Class C,0.08038728439635566
sample_outside,Class A,0.07560095607213368
sample_outside,Class A,0.1523634745112716
sample_outside,Class A,0.14945791017352825
sample_outside,Class A,0.1487862921106474
sample_outside,Class A,0.31839659019944166
sample_outside,Class B,0.4180873641744256
sample_outside,Class C,0.36318827973828266
sample_outside,Class A,0.21216445344463666
sample_outside,Class B,0.4065228539077859
sample_outside,Class C,0.2797681701005153
sample_outside,Class A,0.21125672274296114
sample_outside,Class A,0.12616273693408617
sample_outside,Class B,0.2724026626517827
sample_outside,Class A,0.41761859864725365
sample_outside,Class A,0.17889627149575793
sample_outside,Class B,0.6009215808702273
sample_outside,Class C,0.4050751717610134
sample_outside,Class A,0.12340787525110422
sample_outside,Class A,0.2915882326477251
sample_outside,Class B,0.20522765933225554
sample_outside,Class C,0.3505792240612209
sample_outside,Class A,0.1279218476896785
sample_outside,Class A,0.12719179111515072
sample_outside,Class B,0.21160617698107523
sample_outside,Class C,0.14540406915172935
sample_outside,Class A,0.19783432529211142
sample_outside,Class B,0.18348509803610413
sample_outside,Class A,0.21544204075985096
sample_outside,Class A,0.3986679079472392
sample_outside,Class B,0.49571095285073075
sample_outside,Class A,0.14741833067601523
sample_outside,Class A,0.3010968986317442
sample_outside,Class B,0.1797849951912404
sample_outside,Class A,0.33669567650317084
sample_outside,Class B,0.5254544184626594
sample_outside,Class A,0.09603194067211346
sample_outside,Class A,0.12183471576973476
sample_outside,Class A,0.20033855563251685
sample_outside,Class B,0.1452535780586509
sample_outside,Class B,0.6732282489538193
sample_outside,Class A,0.10160532725805586
