Detailed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,,2224.684759
14.3526001,µm^3,Surface,1,Class B,1,,
0.209289998,µm^3,Surface,1,Class B,2,,
0.359055012,µm^3,Surface,1,Class B,3,,
12.05970001,µm^3,Surface,1,Class B,4,,
1.120519996,µm^3,Surface,1,Class B,5,,
0.287564009,µm^3,Surface,1,Class B,7,,
0.493115008,µm^3,Surface,1,Class B,8,,
1.585950017,µm^3,Surface,1,Class B,9,,
52.01380157,µm^3,Surface,1,Class B,10,,
0.979434013,µm^3,Surface,1,Class B,1,,
0.515260994,µm^3,Surface,1,Class B,2,,
0.898905993,µm^3,Surface,1,Class B,3,,
0.710354984,µm^3,Surface,1,Class B,4,,
0.243066996,µm^3,Surface,1,Class B,5,,
0.417400002,µm^3,Surface,1,Class B,6,,
0.860493004,µm^3,Surface,1,Class B,7,,
0.618600011,µm^3,Surface,1,Class B,8,,
0.084036499,µm^3,Surface,1,Class B,9,,
0.315710992,µm^3,Surface,1,Class B,10,,
0.186656997,µm^3,Surface,1,Class B,12,,
0.339269012,µm^3,Surface,1,Class B,13,,
0.131347999,µm^3,Surface,1,Class B,14,,
1.037619948,µm^3,Surface,1,Class B,15,,
0.206688002,µm^3,Surface,1,Class B,16,,
0.679956973,µm^3,Surface,1,Class B,17,,
0.091206104,µm^3,Surface,1,Class B,18,,
0.600549996,µm^3,Surface,1,Class A,19,,
0.118559003,µm^3,Surface,1,Class B,21,,
0.473800004,µm^3,Surface,1,Class A,22,,
0.026929799,µm^3,Surface,1,Class A,23,,
0.118257999,µm^3,Surface,1,Class A,24,,
0.243164003,µm^3,Surface,1,Class A,25,,
0.235189006,µm^3,Surface,1,Class A,26,,
15.81110001,µm^3,Surface,1,Class A,27,,
0.053903401,µm^3,Surface,1,Class A,28,,
1.043200016,µm^3,Surface,1,Class A,29,,
0.365792006,µm^3,Surface,1,Class A,30,,
16.77770042,µm^3,Surface,1,Class A,31,,
38.39310074,µm^3,Surface,1,Class A,32,,
0.183547005,µm^3,Surface,1,Class A,33,,
6.832029819,µm^3,Surface,1,Class A,35,,
0.311273992,µm^3,Surface,1,Class A,39,,
14.06099987,µm^3,Surface,1,Class A,40,,
0.029730801,µm^3,Surface,1,Class B,0,,
0.117624998,µm^3,Surface,1,Class B,2,,
0.283789992,µm^3,Surface,1,Class B,3,,
0.238845006,µm^3,Surface,1,Class B,4,,
0.0226236,µm^3,Surface,1,Class B,5,,
0.030502601,µm^3,Surface,1,Class B,6,,
0.180766001,µm^3,Surface,1,Class B,7,,
0.198164001,µm^3,Surface,1,Class B,8,,
0.261489004,µm^3,Surface,1,Class B,9,,
0.242214993,µm^3,Surface,1,Class B,10,,
0.249351993,µm^3,Surface,1,Class B,11,,
0.946826994,µm^3,Surface,1,Class B,12,,
0.142161995,µm^3,Surface,1,Class B,13,,
0.139346004,µm^3,Surface,1,Class B,14,,
4.536690235,µm^3,Surface,1,Class B,15,,
0.264919996,µm^3,Surface,1,Class B,16,,
0.207137004,µm^3,Surface,1,Class B,18,,
0.268505007,µm^3,Surface,1,Class C,20,,
0.447021008,µm^3,Surface,1,Class B,21,,
2.730350018,µm^3,Surface,1,Class B,22,,
14.89680004,µm^3,Surface,1,Class C,28,,
117.8399963,µm^3,Surface,1,Class A,29,,
71.8132019,µm^3,Surface,1,Class C,34,,
6.326409817,µm^3,Surface,1,Class C,39,,
163.0189972,µm^3,Surface,1,Class A,0,,
12.64400005,µm^3,Surface,1,Class B,0,,
13.9527998,µm^3,Surface,1,Class B,1,,
16.24080086,µm^3,Surface,1,Class B,2,,
18.26280022,µm^3,Surface,1,Class B,3,,
0.537983,µm^3,Surface,1,Class A,0,,
19.63360023,µm^3,Surface,1,Class A,1,,
13.49849987,µm^3,Surface,1,Class A,2,,
11.05959988,µm^3,Surface,1,Class A,5,,
0.605830014,µm^3,Surface,1,Class A,6,,
0.546051979,µm^3,Surface,1,Class A,7,,
8.22344017,µm^3,Surface,1,Class A,12,,
0.940631986,µm^3,Surface,1,Class A,13,,
1.16576004,µm^3,Surface,1,Class A,14,,
0.585610986,µm^3,Surface,1,Class A,15,,
0.844263971,µm^3,Surface,1,Class A,0,,
3.92828989,µm^3,Surface,1,Class A,2,,
3.403320074,µm^3,Surface,1,Class A,3,,
4.616149902,µm^3,Surface,1,Class A,5,,
0.794798017,µm^3,Surface,1,Class A,7,,
6.572370052,µm^3,Surface,1,Class A,8,,
11.90849972,µm^3,Surface,1,Class B,1,,
0.744293988,µm^3,Surface,1,Class B,2,,
1.239470005,µm^3,Surface,1,Class B,6,,
0.406217992,µm^3,Surface,1,Class B,7,,
7.904240131,µm^3,Surface,1,Class B,9,,
10.5557003,µm^3,Surface,1,Class B,10,,
21.94319916,µm^3,Surface,1,Class C,12,,
46.70780182,µm^3,Surface,1,Class C,13,,
0.421719998,µm^3,Surface,1,Class A,15,,
10.78719997,µm^3,Surface,1,Class C,16,,
11.81019974,µm^3,Surface,1,Class A,19,,
37.89289856,µm^3,Surface,1,Class A,21,,
16.58760071,µm^3,Surface,1,Class A,22,,
10.38609982,µm^3,Surface,1,Class A,23,,
2.871140003,µm^3,Surface,1,Class B,0,,
16.98590088,µm^3,Surface,1,Class B,1,,
0.207326993,µm^3,Surface,1,Class B,4,,
2.366770029,µm^3,Surface,1,Class B,5,,
2.180429935,µm^3,Surface,1,Class B,7,,
3.144609928,µm^3,Surface,1,Class B,8,,
2.018249989,µm^3,Surface,1,Class B,9,,
28.44580078,µm^3,Surface,1,Class B,7,,
6.701089859,µm^3,Surface,1,Class B,9,,
6.224140167,µm^3,Surface,1,Class B,11,,
16.39080048,µm^3,Surface,1,Class B,13,,
0.324488014,µm^3,Surface,1,Class A,14,,
0.339183986,µm^3,Surface,1,Class A,15,,
0.393034011,µm^3,Surface,1,Class A,17,,
5.283470154,µm^3,Surface,1,Class A,18,,
4.904850006,µm^3,Surface,1,Class A,19,,
0.170104995,µm^3,Surface,1,Class A,21,,
0.220528007,µm^3,Surface,1,Class A,22,,
14.6559,µm^3,Surface,1,Class A,23,,
0.216978997,µm^3,Surface,1,Class A,24,,
8.390810013,µm^3,Surface,1,Class A,25,,
31.60210037,µm^3,Surface,1,Class A,26,,
2.235419989,µm^3,Surface,1,Class A,27,,
6.12018013,µm^3,Surface,1,Class A,28,,
7.779960155,µm^3,Surface,1,Class B,30,,
1.106289983,µm^3,Surface,1,Class A,0,,
1.169540048,µm^3,Surface,1,Class A,1,,
4.995649815,µm^3,Surface,1,Class A,2,,
0.83673501,µm^3,Surface,1,Class A,3,,
0.483502001,µm^3,Surface,1,Class A,4,,
1.837039948,µm^3,Surface,1,Class B,5,,
6.187729836,µm^3,Surface,1,Class B,6,,
1.824620008,µm^3,Surface,1,Class B,7,,
5.526309967,µm^3,Surface,1,Class B,8,,
0.137144998,µm^3,Surface,1,Class A,5,,
1.276579976,µm^3,Surface,1,Class A,6,,
0.924120009,µm^3,Surface,1,Class A,7,,
16.77709961,µm^3,Surface,1,Class A,9,,
0.161634997,µm^3,Surface,1,Class A,10,,
14.55799961,µm^3,Surface,1,Class A,11,,
21.73769951,µm^3,Surface,1,Class A,12,,
0.548940003,µm^3,Surface,1,Class A,13,,
0.105591998,µm^3,Surface,1,Class A,16,,
0.214176998,µm^3,Surface,1,Class A,17,,
0.0656875,µm^3,Surface,1,Class A,18,,
0.072194196,µm^3,Surface,1,Class A,19,,
12.49779987,µm^3,Surface,1,Class B,0,,
0.338425994,µm^3,Surface,1,Class B,1,,
2.316839933,µm^3,Surface,1,Class B,0,,
2.489190102,µm^3,Surface,1,Class B,1,,
13.89840031,µm^3,Surface,1,Class B,2,,
