Detailed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,,8137.888214
0.561466992,µm^3,Surface,1,Class A,4,,
19.28089905,µm^3,Surface,1,Class A,7,,
7.526780128,µm^3,Surface,1,Class A,8,,
4.685029984,µm^3,Surface,1,Class A,10,,
0.106764004,µm^3,Surface,1,Class A,13,,
61.90140152,µm^3,Surface,1,Class A,14,,
3.839430094,µm^3,Surface,1,Class A,23,,
8.129850388,µm^3,Surface,1,Class A,27,,
0.183805004,µm^3,Surface,1,Class A,30,,
0.414440006,µm^3,Surface,1,Class A,31,,
69.40599823,µm^3,Surface,1,Class B,1,,
190.9550018,µm^3,Surface,1,Class B,4,,
0.086213797,µm^3,Surface,1,Class A,0,,
0.030502699,µm^3,Surface,1,Class A,1,,
0.034442302,µm^3,Surface,1,Class A,2,,
0.559719026,µm^3,Surface,1,Class B,0,,
175.3639984,µm^3,Surface,1,Class B,1,,
1.999150038,µm^3,Surface,1,Class A,0,,
0.043055002,µm^3,Surface,1,Class D,2,,
0.337893993,µm^3,Surface,1,Class D,3,,
0.159162998,µm^3,Surface,1,Class D,4,,
2.796169996,µm^3,Surface,1,Class A,5,,
0.417237997,µm^3,Surface,1,Class D,6,,
0.358707994,µm^3,Surface,1,Class D,7,,
0.045527399,µm^3,Surface,1,Class A,9,,
0.301405996,µm^3,Surface,1,Class D,11,,
3.239789963,µm^3,Surface,1,Class A,12,,
1.154549956,µm^3,Surface,1,Class D,13,,
6.226449966,µm^3,Surface,1,Class A,16,,
1.968670011,µm^3,Surface,1,Class A,17,,
0.355168015,µm^3,Surface,1,Class D,19,,
4.931980133,µm^3,Surface,1,Class D,23,,
0.48881501,µm^3,Surface,1,Class D,24,,
38.17150116,µm^3,Surface,1,Class C,25,,
0.868871987,µm^3,Surface,1,Class D,28,,
112.387001,µm^3,Surface,1,Class C,29,,
301.0220032,µm^3,Surface,1,Class B,30,,
0.0718273,µm^3,Surface,1,Class A,0,,
2.053080082,µm^3,Surface,1,Class A,1,,
5.122970104,µm^3,Surface,1,Class A,2,,
0.204997003,µm^3,Surface,1,Class A,3,,
6.123179913,µm^3,Surface,1,Class A,4,,
13.97770023,µm^3,Surface,1,Class A,5,,
0.37253499,µm^3,Surface,1,Class A,6,,
0.427668005,µm^3,Surface,1,Class A,7,,
3.525650024,µm^3,Surface,1,Class A,8,,
4.586490154,µm^3,Surface,1,Class A,9,,
0.156402007,µm^3,Surface,1,Class A,10,,
49.75529861,µm^3,Surface,1,Class A,11,,
11.4666996,µm^3,Surface,1,Class A,13,,
0.104976997,µm^3,Surface,1,Class A,14,,
0.618591011,µm^3,Surface,1,Class A,15,,
0.294355989,µm^3,Surface,1,Class A,16,,
383.0599976,µm^3,Surface,1,Class B,0,,
337.9979858,µm^3,Surface,1,Class A,0,,
0.122179002,µm^3,Surface,1,Class A,1,,
0.232515007,µm^3,Surface,1,Class A,2,,
17.70779991,µm^3,Surface,1,Class A,4,,
3.181109905,µm^3,Surface,1,Class A,5,,
0.178169996,µm^3,Surface,1,Class A,6,,
0.062090602,µm^3,Surface,1,Class A,7,,
0.373668998,µm^3,Surface,1,Class A,8,,
0.0944589,µm^3,Surface,1,Class A,9,,
12.30659962,µm^3,Surface,1,Class A,11,,
0.014768,µm^3,Surface,1,Class A,12,,
0.056603801,µm^3,Surface,1,Class A,13,,
0.095464997,µm^3,Surface,1,Class A,15,,
18.77260017,µm^3,Surface,1,Class A,16,,
0.271021008,µm^3,Surface,1,Class A,17,,
0.672248006,µm^3,Surface,1,Class A,19,,
0.0112186,µm^3,Surface,1,Class A,20,,
