Cell,Class,Average volume
sample_outside,Class B,1.7001051652160557
sample_outside,Class A,0.222699194714427
sample_outside,Class A,0.22416577643939647
sample_outside,Class B,0.34322169549921727
sample_outside,Class A,0.33884820791094433
sample_outside,Class B,9.740850448608398
sample_outside,Class A,1.2881924216118124
sample_outside,Class A,1.0731291200965642
sample_outside,Class B,0.3950344132767482
sample_outside,Class A,0.10994830820709467
sample_outside,Class A,0.2601528065861203
sample_outside,Class B,1.2377656288444996
sample_outside,Class A,0.34792507515878096
sample_outside,Class B,1.6777164911230404
sample_outside,Class A,5.886230185627937
sample_outside,Class B,3.8442997581192424
sample_outside,Class A,0.2481565541871216
sample_outside,Class A,0.27536142617464066
sample_outside,Class B,0.24248762412223024
sample_outside,Class A,0.13551554310834035
sample_outside,Class A,1.1787343323230743
sample_outside,Class A,0.2367601544400187
sample_outside,Class B,2.472628220294913
sample_outside,Class A,3.794472924619913
sample_outside,Class A,0.36914710979908705
sample_outside,Class A,1.2448446874817212
sample_outside,Class B,0.6202822476625443
sample_outside,Class C,0.5407471531070769
sample_outside,Class D,2.7795449942350388
sample_outside,Class B,1.8177047353237867
sample_outside,Class A,0.21452822902053595
sample_outside,Class A,0.11272479040134284
sample_outside,Class B,1.022793039413435
