Cell,Class,Average volume
sample_inside,Class B,14.735973596572876
sample_inside,Class B,2.9693308908205767
sample_inside,Class A,8.326760292053223
sample_inside,Class B,0.7051360160112381
sample_inside,Class B,74.41814994812012
sample_inside,Class B,192.88900756835938
sample_inside,Class A,2.423752242078384
sample_inside,Class B,3.594700248225739
sample_inside,Class B,23.799766222635906
sample_inside,Class B,87.05320453643799
sample_inside,Class B,1.8447681473834174
sample_inside,Class C,2.542121121659875
sample_inside,Class B,8.735763291517893
sample_inside,Class B,4.778604030609131
sample_inside,Class A,5.03409727414449
sample_inside,Class B,6.374427372217179
sample_inside,Class A,23.92098029454549
sample_inside,Class B,24.200441300868988
sample_inside,Class B,5.106006681919098
