file name,cytoplasmic condensate density,cytoplasmic dilute density,cytoplasmic partition coefficient
20240525_JABr_4arm_40uMDFHBI_Sample1_1_1.tif,238.21238938053096,66.81545454545454,3.5652288980309956
20240525_JABr_4arm_40uMDFHBI_Sample1_1_2.tif,299.59722222222223,70.86727272727273,4.227582220853893
20240525_JABr_4arm_40uMDFHBI_Sample1_1_3.tif,419.04857242339835,69.85272727272728,5.999029512295195
20240525_JABr_4arm_40uMDFHBI_Sample1_1_4.tif,359.5971153846154,156.5308064516129,2.2972929325306626
20240525_JABr_4arm_40uMDFHBI_Sample1_2_1.tif,355.56243154435924,61.03181818181818,5.825853499646908
20240525_JABr_4arm_40uMDFHBI_Sample1_2_2.tif,698.4949743589743,63.85727272727273,10.938377799850116
20240525_JABr_4arm_40uMDFHBI_Sample1_2_3.tif,316.1799180327869,68.74545454545455,4.599284710871006
20240525_JABr_4arm_40uMDFHBI_Sample1_2_4.tif,594.9296467863347,56.52181818181818,10.525663645011873
20240525_JABr_4arm_40uMDFHBI_Sample1_2_5.tif,223.91941176470587,59.157272727272726,3.785154410295767
20240525_JABr_4arm_40uMDFHBI_Sample1_3_1.tif,385.54661054108567,76.19363636363636,5.060089384644319
20240525_JABr_4arm_40uMDFHBI_Sample1_3_2.tif,221.02320342419463,54.67,4.042860863804548
20240525_JABr_4arm_40uMDFHBI_Sample1_3_3.tif,334.68865331762856,70.34545454545454,4.757786490687406
20240525_JABr_4arm_40uMDFHBI_Sample1_3_4.tif,210.19646365422398,57.35454545454545,3.6648614680558946
20240525_JABr_4arm_40uMDFHBI_Sample1_3_5.tif,289.6654929577465,58.96545454545455,4.912460951767153
20240525_JABr_4arm_40uMDFHBI_Sample1_3_6.tif,449.44098635384245,84.30818181818182,5.330929651918035
20240525_JABr_4arm_40uMDFHBI_Sample2_1_1.tif,380.8512069647804,65.56363636363636,5.8088786420030285
20240525_JABr_4arm_40uMDFHBI_Sample2_1_2.tif,468.84927161654133,99.6790909090909,4.703586954300579
20240525_JABr_4arm_40uMDFHBI_Sample2_1_3.tif,325.7720631209819,74.24727272727273,4.387663696653444
20240525_JABr_4arm_40uMDFHBI_Sample2_3_1.tif,361.62250343040097,64.61636363636363,5.5964539488089295
20240525_JABr_4arm_40uMDFHBI_Sample2_3_2.tif,287.95848506919157,65.11636363636363,4.422213848999145
20240525_JABr_4arm_40uMDFHBI_Sample2_3_3.tif,137.30733229329172,63.64181818181818,2.157501721604161
20240525_JABr_4arm_40uMDFHBI_Sample2_4_1.tif,316.7499418739828,39.84818181818182,7.948918304961582
20240525_JABr_4arm_40uMDFHBI_Sample2_4_2.tif,324.8182320441989,65.57727272727273,4.953213492044345
20240525_JABr_4arm_40uMDFHBI_Sample3_1_1.tif,291.1853188929001,73.8709090909091,3.941813123411727
20240525_JABr_4arm_40uMDFHBI_Sample3_1_2.tif,353.67370071144336,77.64,4.5553026881947885
20240525_JABr_4arm_40uMDFHBI_Sample3_1_3.tif,406.52863436123346,57.68909090909091,7.046889246389058
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1.tif,209.48604368932038,66.97090909090909,3.128015529921437
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2.tif,376.65060240963857,65.17090909090909,5.779428393184388
20240525_JABr_4arm_40uMDFHBI_Sample3_2_2.tif,256.0211556260743,74.29,3.446239811900313
20240525_JABr_4arm_40uMDFHBI_Sample3_3_1.tif,553.4078190376569,111.10727272727273,4.9808424368049105
20240525_JABr_4arm_40uMDFHBI_Sample3_3_2.tif,386.8221834822401,63.21090909090909,6.1195478604162705
20240525_JABr_4arm_40uMDFHBI_Sample3_3_3.tif,465.1425591098748,69.15454545454546,6.726131392413071
20240525_JABr_4arm_40uMDFHBI_Sample3_3_4.tif,453.34144295302013,71.35090909090908,6.35368839345007
20240525_JABr_4arm_40uMDFHBI_Sample3_4_1.tif,468.64546079779916,59.86818181818182,7.827955460900146
20240525_JABr_4arm_40uMDFHBI_Sample3_4_2.tif,144.23614190687363,36.35909090909091,3.9669897761610446
20240525_JABr_4arm_40uMDFHBI_Sample3_4_3.tif,538.6455280997158,70.49272727272728,7.641150356061067
20240525_JABr_4arm_40uMDFHBI_Sample3_4_4.tif,935.5965774462484,73.41454545454546,12.74402193262263
