file name,cytoplasmic condensate density,cytoplasmic dilute density,cytoplasmic partition coefficient
20240516_JABr_40uMDFHBI_20-40_Sample1_1_1.tif,614.5607852412488,79.99181818181818,7.682795555970198
20240516_JABr_40uMDFHBI_20-40_Sample1_1_2.tif,972.9555642327216,160.43545454545455,6.06446727744374
20240516_JABr_40uMDFHBI_20-40_Sample1_1_3.tif,265.66028894962903,75.78454545454545,3.505467867574247
20240516_JABr_40uMDFHBI_20-40_Sample1_1_4.tif,567.8635607321131,73.76727272727273,7.698041960038012
20240516_JABr_40uMDFHBI_20-40_Sample1_2_1.tif,325.2100747301412,66.04818181818182,4.923830842541331
20240516_JABr_40uMDFHBI_20-40_Sample1_2_2.tif,174.0506512301013,71.28363636363636,2.4416634743803427
20240516_JABr_40uMDFHBI_20-40_Sample1_2_3.tif,99.17073170731707,56.51,1.7549235835660428
20240516_JABr_40uMDFHBI_20-40_Sample1_4_1.tif,235.2632183908046,59.67818181818182,3.9421981572355524
20240516_JABr_40uMDFHBI_20-40_Sample1_4_2.tif,243.07434402332362,74.46909090909091,3.264097104663997
20240516_JABr_40uMDFHBI_20-40_Sample1_4_3.tif,234.72645269561568,62.47727272727273,3.7569894211011605
20240516_JABr_40uMDFHBI_20-40_Sample1_4_4.tif,283.5334476843911,57.32181818181818,4.946344283516196
20240516_JABr_40uMDFHBI_20-40_Sample2_5_1.tif,411.7027373823781,85.13909090909091,4.835648736512614
20240516_JABr_40uMDFHBI_20-40_Sample2_5_2.tif,212.39411764705883,61.11727272727273,3.4751897159226632
20240516_JABr_40uMDFHBI_20-40_Sample2_5_3.tif,289.3686956521739,70.18454545454546,4.122968864129519
20240516_JABr_40uMDFHBI_20-40_Sample2_5_4.tif,298.08393719806764,73.1290909090909,4.076133498892052
20240516_JABr_40uMDFHBI_20-40_Sample2_5_5.tif,259.89250877877487,62.52,4.156949916487122
20240516_JABr_40uMDFHBI_20-40_Sample2_5_6.tif,388.4381811349117,67.07454545454546,5.791141460632713
20240516_JABr_40uMDFHBI_20-40_Sample3_3_1.tif,280.76432559506316,62.74636363636364,4.47459118463322
20240516_JABr_40uMDFHBI_20-40_Sample3_3_10.tif,1351.584703196347,93.56363636363636,14.445619641624384
20240516_JABr_40uMDFHBI_20-40_Sample3_3_11.tif,658.9165797705944,92.78272727272727,7.10171601050013
20240516_JABr_40uMDFHBI_20-40_Sample3_3_14.tif,212.4781976744186,66.5909090909091,3.1907988729264223
20240516_JABr_40uMDFHBI_20-40_Sample3_3_15.tif,110.0,67.55545454545455,1.6282919083312024
20240516_JABr_40uMDFHBI_20-40_Sample3_3_2.tif,154.31632653061226,68.1,2.266025352872427
20240516_JABr_40uMDFHBI_20-40_Sample3_3_3.tif,468.8705583756345,68.27545454545455,6.867337046631931
20240516_JABr_40uMDFHBI_20-40_Sample3_3_4.tif,237.35140045420135,69.66818181818182,3.4068838063498594
20240516_JABr_40uMDFHBI_20-40_Sample3_3_5.tif,787.460983060261,66.95454545454545,11.761128056568733
20240516_JABr_40uMDFHBI_20-40_Sample3_3_6.tif,226.57739791073124,82.30454545454545,2.7529147589529397
20240516_JABr_40uMDFHBI_20-40_Sample3_3_7.tif,317.7987804878049,63.43181818181818,5.01008467985074
20240516_JABr_40uMDFHBI_20-40_Sample3_3_8.tif,411.176457741865,65.28363636363636,6.298308131176566
20240516_JABr_40uMDFHBI_20-40_Sample3_3_9.tif,233.24692913385826,71.87818181818182,3.2450310126633966
