file name,nuclear condensate density,nuclear dilute density,nuclear partition coefficient
20250530_AwtBr_40uMDFHBI_20-40_sample1_1_1.tif,521.5328099667207,72.25181818181818,7.218265548062871
20250530_AwtBr_40uMDFHBI_20-40_sample1_1_2.tif,3163.8756116404843,97.94818181818182,32.30152467264261
20250530_AwtBr_40uMDFHBI_20-40_sample1_1_3.tif,460.0268880980625,69.15272727272728,6.652331820316936
20250530_AwtBr_40uMDFHBI_20-40_sample1_1_4.tif,1445.1871067560598,84.74363636363637,17.0536357509458
20250530_AwtBr_40uMDFHBI_20-40_sample1_1_5.tif,3179.801615229935,86.03906836964688,36.95764814152398
20250530_AwtBr_40uMDFHBI_20-40_sample1_2_1.tif,234.95109170305676,58.191818181818185,4.037527938531853
20250530_AwtBr_40uMDFHBI_20-40_sample1_2_2.tif,1256.0832787839115,62.22114035087719,20.187403697531288
20250530_AwtBr_40uMDFHBI_20-40_sample1_2_3.tif,2606.092355163058,84.46130728775357,30.855458420555696
20250530_AwtBr_40uMDFHBI_20-40_sample1_2_4.tif,2391.1389799215326,83.60818181818182,28.599341929494567
20250530_AwtBr_40uMDFHBI_20-40_sample1_3_1.tif,1479.4820598006645,72.95363636363636,20.279757576801344
20250530_AwtBr_40uMDFHBI_20-40_sample1_3_2.tif,2136.565722238378,66.00751314800901,32.36852322322074
20250530_AwtBr_40uMDFHBI_20-40_sample1_3_3.tif,2352.7037490868815,94.31780616078137,24.944428256487242
20250530_AwtBr_40uMDFHBI_20-40_sample1_3_4.tif,1493.1382751988356,73.13181818181818,20.417081269422827
20250530_AwtBr_40uMDFHBI_20-40_sample2_1_1.tif,3031.969539251193,84.68545454545455,35.802719079978445
20250530_AwtBr_40uMDFHBI_20-40_sample2_1_2.tif,1853.4547566037218,92.50545454545454,20.03616722614975
20250530_AwtBr_40uMDFHBI_20-40_sample2_1_3.tif,1705.903282895319,74.1397445529677,23.009295394544687
20250530_AwtBr_40uMDFHBI_20-40_sample2_1_4.tif,1865.9906357982031,99.79454545454546,18.69832291232918
20250530_AwtBr_40uMDFHBI_20-40_sample2_3_1.tif,1825.07569392492,71.76818181818182,25.43015090654775
20250530_AwtBr_40uMDFHBI_20-40_sample2_3_2.tif,1866.3198792771173,68.42272727272727,27.276315248851777
20250530_AwtBr_40uMDFHBI_20-40_sample2_3_3.tif,1665.8441734417345,141.1809090909091,11.799358597195782
20250530_AwtBr_40uMDFHBI_20-40_sample2_3_4.tif,1291.448437420858,80.08272727272727,16.126429273852537
20250530_AwtBr_40uMDFHBI_20-40_sample2_3_5.tif,1602.8349648369986,83.01882732651963,19.306885154290622
20250530_AwtBr_40uMDFHBI_20-40_sample3_2_1.tif,1753.952380952381,72.72,24.11925716381162
20250530_AwtBr_40uMDFHBI_20-40_sample3_2_2.tif,1034.4640200454153,79.97090909090909,12.935504070229593
20250530_AwtBr_40uMDFHBI_20-40_sample3_2_3.tif,1025.6918351572353,87.74090909090908,11.690006928176542
20250530_AwtBr_40uMDFHBI_20-40_sample3_2_4.tif,1491.5209894838838,69.40181818181819,21.491093872734172
20250530_AwtBr_40uMDFHBI_20-40_sample3_3_1.tif,1113.1217225054625,82.94181818181818,13.420512678723407
20250530_AwtBr_40uMDFHBI_20-40_sample3_3_2.tif,909.523597667288,90.72090909090909,10.02551238497707
20250530_AwtBr_40uMDFHBI_20-40_sample3_4_1.tif,438.776919662672,79.54470323065364,5.5161048044941765
20250530_AwtBr_40uMDFHBI_20-40_sample3_4_2.tif,680.6638519583183,63.40946656649136,10.734420092378038
20250530_AwtBr_40uMDFHBI_20-40_sample3_4_3.tif,1377.427547368904,82.41998497370398,16.712300394235342
20250530_AwtBr_40uMDFHBI_20-40_sample3_4_4.tif,1361.0900323840365,155.77545454545455,8.737512828035927
20250530_AwtBr_40uMDFHBI_20-40_sample3_4_5.tif,1263.7134270608738,75.68181818181819,16.69771495215569
