file name,nuclear condensate density,nuclear dilute density,nuclear partition coefficient
20240516_AABr_10uMDFHBI_20-40_Sample1_1_1.tif,1761.5361798350625,91.84287317620651,19.179889728138633
20240516_AABr_10uMDFHBI_20-40_Sample1_1_2.tif,1771.2801287948482,89.68272727272728,19.750515875909347
20240516_AABr_10uMDFHBI_20-40_Sample1_1_3.tif,1253.282348470454,90.58363636363636,13.835637415121129
20240516_AABr_10uMDFHBI_20-40_Sample1_2_1.tif,633.6148584293012,78.32282003710576,8.089786069106342
20240516_AABr_10uMDFHBI_20-40_Sample1_2_2.tif,674.9901185770751,70.77181818181818,9.537555144379281
20240516_AABr_10uMDFHBI_20-40_Sample1_3_1.tif,1233.4903688218606,108.3305785123967,11.386354487903962
20240516_AABr_10uMDFHBI_20-40_Sample1_3_2_dont count the float cell.tif,3513.4793679841105,207.1681818181818,16.959551110351807
20240516_AABr_10uMDFHBI_20-40_Sample1_3_3.tif,694.7058823529412,77.77556818181819,8.932186528408346
20240516_AABr_10uMDFHBI_20-40_Sample1_3_4.tif,1232.4070626882014,89.83727272727273,13.718215449722443
20240516_AABr_10uMDFHBI_20-40_Sample2_4_1.tif,2585.6379108960455,68.03661616161617,38.00362300138569
20240516_AABr_10uMDFHBI_20-40_Sample2_4_2.tif,2051.711555654895,106.94818181818182,19.184164899062285
20240516_AABr_10uMDFHBI_20-40_Sample2_4_3.tif,1889.8438081603435,145.96454545454546,12.947279781368938
20240516_AABr_10uMDFHBI_20-40_Sample2_5_1.tif,1435.6858010410642,101.40045078888055,14.158574147073711
20240516_AABr_10uMDFHBI_20-40_Sample2_5_2.tif,951.81930820857,78.22818181818182,12.167217568993118
20240516_AABr_10uMDFHBI_20-40_Sample2_5_3.tif,729.6478978978979,75.74,9.633587244492976
20240516_AABr_10uMDFHBI_20-40_Sample2_5_4.tif,168.01380231522708,55.7,3.0164057866288525
20240516_AABr_10uMDFHBI_20-40_Sample2_5_5.tif,1563.1274509803923,76.06454545454545,20.550013697439155
20240516_AABr_10uMDFHBI_20-40_Sample2_5_6_dont count the float cell.tif,188.14447345517843,68.36,2.752259705312733
20240516_AABr_10uMDFHBI_20-40_Sample3_3_1.tif,191.73305084745763,62.14727272727273,3.0851402231093794
20240516_AABr_10uMDFHBI_20-40_Sample3_3_2.tif,706.8117774566474,77.4389456697149,9.127342467590825
20240516_AABr_10uMDFHBI_20-40_Sample3_3_3.tif,431.1407978545089,72.02146464646465,5.9862820059390796
20240516_AABr_10uMDFHBI_20-40_Sample3_3_4.tif,1518.0615122781426,63.56454545454545,23.882205110137967
20240516_AABr_10uMDFHBI_20-40_Sample3_4_1.tif,1657.0170487106018,150.32070707070707,11.023212177489178
20240516_AABr_10uMDFHBI_20-40_Sample3_4_2.tif,990.1961630695444,81.19181818181818,12.195762888966632
20240516_AABr_10uMDFHBI_20-40_Sample3_4_3.tif,1699.8546174946662,80.06363636363636,21.231294189214633
