file name,nuclear condensate density,nuclear dilute density,nuclear partition coefficient
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_1_1.tif,2684.076165404638,120.85909090909091,22.20831006766032
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_1_2_4 cells.tif,2430.7241278145857,116.42636363636363,20.877781044562262
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_1_3_3 cells.tif,3553.0918875606376,180.27727272727273,19.709039491272037
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_2_1.tif,6748.223489398654,139.83363636363637,48.25894301890246
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_2_2.tif,2615.5610708534623,93.44909090909091,27.989154794431663
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_2_3.tif,2056.0187510901796,68.3709090909091,30.07154326932238
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_3_1_3 cells.tif,777.2574437654401,67.22272727272727,11.562420557738646
20250502_10ntABr_NucDFHBI40uM_20-40_sample1_3_2_3 cells.tif,1886.7884469282376,95.11363636363636,19.837202309400826
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_1_1.tif,1167.5214462351837,74.82909090909091,15.60250742125938
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_1_2_2 cells.tif,2232.2492028569604,75.24090909090908,29.668025411015
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_1_3_2 cells.tif,934.808908045977,61.92909090909091,15.094826911285264
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_2_1_3 cells.tif,1862.1289007092198,77.85454545454546,23.91804986898811
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_3_1.tif,1403.9632825040128,61.48,22.83609763344198
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_3_2_3 cells.tif,2744.116797376001,75.67272727272727,36.262956236347925
20250502_10ntABr_NucDFHBI40uM_20-40_sample2_3_3.tif,1949.8671731726488,98.64272727272727,19.766963334069818
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_1_1_3 cells.tif,1927.3397039436513,73.99363636363637,26.04737108028966
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_1_2_2 cells.tif,3347.5033136661873,98.41,34.015885719603574
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_1_3.tif,1514.8225401839636,71.8790909090909,21.07459236093895
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_1_4_2 cells.tif,1792.0561419948735,98.72636363636363,18.151748691924983
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_2_1.tif,1115.4609805628083,155.35181818181817,7.180224818851576
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_2_2_2 cells.tif,680.8148737246382,79.65272727272728,8.547288925758428
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_2_3_2 cells.tif,777.2739392656862,73.89818181818181,10.518174062496984
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_2_4.tif,1062.1908836005464,80.0190909090909,13.274218333813534
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_2_5.tif,1103.607948218263,114.06272727272727,9.675447664682823
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_3_1_2 cells.tif,1504.2971134581612,112.27727272727273,13.398055340301829
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_3_2.tif,677.1360868414085,64.55090909090909,10.48995430703813
20250502_10ntABr_NucDFHBI40uM_20-40_sample3_3_3.tif,490.6233292831106,59.96818181818182,8.181394106138432
