Cell,Class,Average volume
sample_inside,Class A,12.35575388558209
Sample1_1_2_inside,Class A,19.839554750493594
Sample1_1_3_inside,Class C,18.398020927722637
Sample1_1_4_inside,Class B,24.515413522720337
Sample1_2_1_inside,Class A,14.023033022880554
Sample1_2_1_inside,Class B,13.565337404112022
Sample1_2_1_inside,Class C,4.5084401100873945
Sample1_2_2_inside,Class B,8.578790311701596
Sample1_2_3_inside,Class A,9.573726654052734
Sample1_4_1_inside,Class A,30.90320150057475
Sample1_4_2_inside,Class A,13.029085656007132
Sample1_4_2_inside,Class B,15.92037382992831
Sample1_4_3_inside,Class A,51.0013944307963
Sample1_4_4_inside,Class A,19.583054440362112
Sample2_5_1_inside,Class A,9.248440131545067
Sample2_5_1_inside,Class B,10.039421454071999
Sample2_5_2_inside,Class B,10.216058057546615
Sample2_5_3_inside,Class B,4.887500977143645
Sample2_5_4_inside,Class A,10.065899917057582
Sample2_5_4_inside,Class B,8.950174987316132
Sample2_5_5_inside,Class A,16.482724964618683
Sample2_5_5_inside,Class B,84.89810180664062
Sample2_5_5_inside,Class C,3.603860080242157
Sample2_5_5_inside,Class D,7.444525018334389
Sample2_5_5_inside,Class E,3.974847677079114
Sample2_5_6_inside,Class A,30.039114543795584
Sample2_5_6_inside,Class B,12.931288480758667
Sample3_3_10_inside,Class A,0.48112233479817706
Sample3_3_10_inside,Class B,0.7646683529019356
Sample3_3_11_inside,Class A,21.898136710375546
Sample3_3_14_inside,Class A,24.99250341951847
Sample3_3_14_inside,Class B,2.847028374671936
Sample3_3_15_inside,Class A,9.768590275730405
Sample3_3_1_inside,Class B,23.099554198128835
Sample3_3_2_inside,Class A,8.223588797781202
Sample3_3_3_inside,Class A,14.210847644507885
Sample3_3_3_inside,Class B,3.3982072671254477
Sample3_3_3_inside,Class C,14.755583882331848
Sample3_3_4_inside,Class A,7.109840070207913
Sample3_3_4_inside,Class B,5.373239450156689
Sample3_3_5_inside,Class A,3.0865929782390595
Sample3_3_5_inside,Class B,3.9402662575244904
Sample3_3_5_inside,Class C,24.09230194091797
Sample3_3_6_inside,Class B,46.47179937362671
Sample3_3_7_inside,Class B,11.269636532435051
Sample3_3_8_inside,Class A,4.28257630871875
Sample3_3_8_inside,Class B,25.089645192027092
Sample3_3_9_inside,Class A,9.783616622289022
Sample3_3_9_inside,Class B,24.18083726035224
