Cell,Class,Average volume
sample_outside,Class A,30.765856742858887
sample_outside,Class B,33.58726565043131
sample_outside,Class C,13.891799926757812
sample_outside,Class A,1.942901291274305
sample_outside,Class B,3.3049426949000917
sample_outside,Class A,5.89213065081276
sample_outside,Class B,8.295186563498444
sample_outside,Class A,0.6701785303375198
sample_outside,Class A,1.2021232752927713
sample_outside,Class A,13.227759957313538
sample_outside,Class B,147.12609767913818
sample_outside,Class A,2.7108496722172606
sample_outside,Class A,0.9472148753420422
sample_outside,Class B,3.045552113559097
sample_outside,Class B,6.115675926208496
sample_outside,Class A,5.603935278952122
sample_outside,Class B,1.1931984415277839
sample_outside,Class C,9.658112382888794
sample_outside,Class D,8.054157853126526
sample_outside,Class A,0.3029104287563085
sample_outside,Class B,11.92113701502482
sample_outside,Class A,3.758998247484366
sample_outside,Class B,4.203974844011314
sample_outside,Class A,1.4705570447258651
sample_outside,Class A,1.2647721469402313
sample_outside,Class A,5.4807664553324384
sample_outside,Class B,3.621631197631359
sample_outside,Class B,13.345292853424326
sample_outside,Class A,1.9140725038749606
sample_outside,Class A,14.828039380411306
sample_outside,Class B,26.263399124145508
sample_outside,Class C,14.51754347483317
sample_outside,Class D,2.793549238704145
sample_outside,Class E,2.8961790740862488
sample_outside,Class A,3.4011842358458253
sample_outside,Class B,1.7243863982899534
sample_outside,Class B,4.851118318736553
sample_outside,Class B,4.960060119628906
sample_outside,Class A,0.26112656259959166
sample_outside,Class A,1.272864748327993
sample_outside,Class A,5.174454927444458
sample_outside,Class B,3.660934954881668
sample_outside,Class C,2.2308906607329844
sample_outside,Class D,4.261165142059326
sample_outside,Class E,4.971964955329895
sample_outside,Class A,31.087458511193592
sample_outside,Class B,32.41775035858154
sample_outside,Class C,3.6036642632680014
sample_outside,Class A,0.8408529765903949
sample_outside,Class B,2.9441856670503816
